CaseID,ActivityID,CompleteTimestamp,GroupID
IM0000022,2,2013-08-12 11:51:04,2
IM0000022,2,2013-03-11 08:25:03,2
IM0000022,0,2013-10-21 11:21:18,2
IM0000022,0,2013-10-21 11:22:45,2
IM0000022,3,2013-10-21 11:21:18,2
IM0000022,1,2013-03-05 08:35:03,1
IM0000022,2,2013-03-07 09:44:13,2
IM0000022,3,2013-08-12 07:58:04,2
IM0000022,2,2013-03-05 14:48:17,2
IM0000022,3,2013-03-01 12:53:38,2
IM0000022,0,2013-03-04 10:50:50,2
IM0000022,3,2013-10-21 11:22:45,2
IM0000022,3,2013-04-29 13:58:22,2
IM0000022,2,2013-01-09 08:34:35,2
IM0000022,2,2013-03-04 10:50:50,2
IM0000022,3,2013-03-05 08:36:09,1
IM0000022,2,2013-10-23 09:28:58,4
IM0000022,0,2013-08-12 07:27:26,1
IM0000022,3,2013-03-01 12:49:21,5
IM0000022,1,2013-03-05 08:36:09,1
IM0000022,0,2013-04-29 13:58:22,2
IM0000022,11,2013-03-28 15:24:58,5
IM0000022,3,2013-03-05 14:13:38,2
IM0000022,2,2013-04-29 13:58:22,2
IM0000022,0,2013-03-07 09:44:13,2
IM0000022,2,2013-01-07 15:49:40,2
IM0000022,3,2013-08-12 07:27:26,1
IM0000022,3,2013-04-19 07:41:06,5
IM0000022,11,2013-03-01 12:49:21,5
IM0000022,3,2013-03-04 10:50:50,2
IM0000022,0,2013-03-01 12:49:21,5
IM0000022,3,2013-03-07 09:44:13,2
IM0000022,0,2013-03-05 08:36:09,1
IM0000022,0,2013-04-19 07:41:06,5
IM0000022,6,2013-04-29 14:29:09,3
IM0000022,3,2013-04-19 07:52:43,2
IM0000023,4,2013-12-12 10:24:45,6
IM0000023,5,2013-12-12 10:24:45,6
IM0000024,3,2013-05-01 14:03:57,2
IM0000024,6,2013-05-29 14:00:40,3
IM0000024,2,2013-02-13 14:07:33,2
IM0000024,6,2013-05-01 14:03:57,2
IM0000024,1,2013-06-03 06:58:17,3
IM0000024,0,2013-01-07 08:25:05,0
IM0000024,0,2013-05-01 14:03:57,2
IM0000024,3,2013-11-08 14:39:58,1
IM0000024,1,2013-11-08 14:39:58,1
IM0000024,0,2013-11-08 14:39:58,1
IM0000024,5,2013-11-08 14:58:04,2
IM0000024,4,2013-11-08 14:58:04,2
IM0000024,2,2013-01-24 15:57:07,2
IM0000028,7,2013-08-12 12:54:28,7
IM0000028,2,2013-04-17 15:09:33,7
IM0000028,1,2013-03-01 13:02:40,7
IM0000028,12,2013-08-15 13:45:21,7
IM0000028,4,2013-12-20 11:31:09,7
IM0000028,5,2013-12-20 11:31:09,7
IM0000028,2,2013-06-19 10:22:05,7
IM0000028,7,2013-03-01 13:02:40,7
IM0000028,12,2013-09-09 15:27:00,7
IM0000028,12,2013-08-12 12:54:28,7
IM0000028,12,2013-08-15 13:46:06,7
IM0000028,13,2013-03-01 13:02:40,7
IM0000028,14,2013-11-11 17:02:35,7
IM0000031,3,2013-02-25 12:01:35,2
IM0000031,6,2013-05-16 12:07:31,4
IM0000031,6,2013-02-25 12:01:35,2
IM0000031,0,2013-02-25 12:01:35,2
IM0000031,3,2013-05-16 08:14:41,5
IM0000031,5,2013-10-30 08:45:53,2
IM0000031,4,2013-10-30 08:45:53,2
IM0000031,8,2013-02-25 12:01:35,2
IM0000031,0,2013-05-16 08:14:41,5
IM0000031,11,2013-05-10 15:00:00,5
IM0000031,3,2013-04-30 06:22:15,3
IM0000031,3,2013-02-22 13:02:00,2
IM0000031,0,2013-02-22 10:10:25,5
IM0000031,2,2013-05-16 12:02:33,4
IM0000031,6,2013-07-31 08:19:21,3
IM0000031,11,2013-02-22 10:10:25,5
IM0000031,6,2013-02-11 15:08:15,2
IM0000031,0,2013-05-16 12:07:31,4
IM0000031,11,2013-05-16 08:14:41,5
IM0000033,4,2013-11-30 10:39:10,8
IM0000034,4,2013-03-01 13:01:47,2
IM0000034,0,2013-03-01 13:00:06,1
IM0000034,5,2013-03-01 13:01:47,2
IM0000034,3,2013-03-01 13:00:06,1
IM0000034,1,2013-03-01 13:00:06,1
IM0000035,11,2013-03-01 12:50:30,5
IM0000035,13,2013-04-02 11:45:51,2
IM0000035,2,2013-03-04 10:48:55,2
IM0000035,4,2013-11-14 09:49:59,4
IM0000035,5,2013-11-14 09:49:59,4
IM0000035,0,2013-03-04 10:48:55,2
IM0000035,0,2013-04-29 13:59:20,2
IM0000035,2,2013-09-12 15:00:01,2
IM0000035,7,2013-09-12 15:00:42,2
IM0000035,3,2013-09-12 14:48:13,2
IM0000035,2,2013-04-10 13:03:50,2
IM0000035,6,2013-04-29 14:29:33,3
IM0000035,6,2013-03-06 08:28:39,3
IM0000035,3,2013-03-04 10:48:55,2
IM0000035,2,2013-04-02 11:45:36,2
IM0000035,3,2013-03-01 12:56:15,2
IM0000035,1,2013-02-26 08:26:07,1
IM0000035,1,2013-03-18 11:00:41,1
IM0000035,3,2013-03-18 11:00:41,1
IM0000035,2,2013-02-26 07:06:58,2
IM0000035,3,2013-04-29 13:59:20,2
IM0000035,1,2013-03-18 11:02:21,1
IM0000035,7,2013-04-02 11:45:51,2
IM0000035,1,2013-07-22 07:07:52,1
IM0000035,2,2013-04-29 13:59:20,2
IM0000035,3,2013-03-01 12:50:30,5
IM0000035,0,2013-09-12 09:46:35,1
IM0000035,1,2013-09-12 09:46:35,1
IM0000035,3,2013-09-12 12:08:32,2
IM0000035,3,2013-09-12 09:46:35,1
IM0000035,0,2013-03-01 12:50:30,5
IM0000035,3,2013-03-18 11:08:56,2
IM0000035,0,2013-03-18 11:00:41,1
IM0000038,2,2013-02-08 10:10:55,2
IM0000038,12,2013-02-14 15:29:59,2
IM0000038,6,2013-02-06 14:36:34,2
IM0000038,2,2013-01-16 09:42:24,2
IM0000038,2,2013-08-06 12:18:52,2
IM0000038,13,2013-06-17 12:42:19,2
IM0000038,2,2013-01-15 15:06:12,2
IM0000038,12,2013-03-13 15:35:20,2
IM0000038,2,2013-08-12 12:02:43,2
IM0000038,14,2013-07-09 06:14:22,2
IM0000038,15,2013-01-15 14:36:33,3
IM0000038,12,2013-01-15 16:17:52,2
IM0000038,12,2013-03-13 07:09:42,2
IM0000038,16,2013-06-17 12:42:19,2
IM0000038,6,2013-10-07 15:31:24,2
IM0000038,6,2013-10-16 11:59:52,9
IM0000038,6,2013-05-07 10:20:26,2
IM0000038,16,2013-06-18 09:57:26,2
IM0000038,7,2013-10-08 08:46:19,2
IM0000038,2,2013-10-08 08:46:19,2
IM0000038,0,2013-10-08 08:46:19,2
IM0000038,3,2013-10-08 08:46:19,2
IM0000038,7,2013-01-15 16:45:47,2
IM0000038,3,2013-01-15 15:06:12,2
IM0000038,0,2013-01-29 08:36:42,2
IM0000038,7,2013-06-17 12:42:19,2
IM0000038,6,2013-02-07 13:19:05,2
IM0000038,2,2013-04-02 13:12:37,2
IM0000038,2,2013-01-15 16:03:24,2
IM0000038,6,2013-02-04 09:15:06,2
IM0000038,14,2013-07-08 13:16:17,2
IM0000041,1,2013-03-01 14:10:53,1
IM0000041,7,2013-01-23 10:39:35,2
IM0000041,3,2013-01-23 10:39:35,2
IM0000041,3,2013-01-23 08:51:58,2
IM0000041,0,2013-01-23 10:39:35,2
IM0000041,6,2013-01-23 10:39:35,2
IM0000041,15,2013-01-22 15:38:22,1
IM0000041,3,2013-01-23 07:08:48,2
IM0000041,3,2013-11-08 14:42:25,1
IM0000041,1,2013-11-08 14:42:25,1
IM0000041,0,2013-11-08 14:42:25,1
IM0000041,5,2013-11-08 14:55:30,2
IM0000041,4,2013-11-08 14:55:30,2
IM0000041,1,2013-01-23 11:49:14,1
IM0000042,3,2013-02-27 11:51:30,2
IM0000042,15,2013-01-23 13:39:34,1
IM0000042,1,2013-03-25 11:38:18,1
IM0000042,2,2013-02-19 06:17:53,2
IM0000042,3,2013-01-23 16:16:17,2
IM0000042,3,2013-03-04 13:00:43,2
IM0000042,2,2013-03-12 13:54:23,7
IM0000042,12,2013-02-07 17:00:06,2
IM0000042,3,2013-02-14 14:58:05,2
IM0000042,0,2013-02-18 14:53:55,3
IM0000042,3,2013-02-19 06:17:53,2
IM0000042,0,2013-03-05 11:29:46,3
IM0000042,1,2013-03-13 12:34:26,3
IM0000042,1,2013-02-19 09:03:07,1
IM0000042,2,2013-02-28 08:58:25,2
IM0000042,0,2013-03-12 13:54:23,7
IM0000042,3,2013-02-18 14:53:55,3
IM0000042,0,2013-02-19 09:03:07,1
IM0000042,7,2013-01-23 16:15:44,2
IM0000042,2,2013-03-05 12:03:32,10
IM0000042,1,2013-02-18 14:53:56,3
IM0000042,3,2013-03-25 11:38:18,1
IM0000042,12,2013-02-11 15:42:43,2
IM0000042,3,2013-02-19 09:03:07,1
IM0000042,2,2013-03-05 11:29:46,3
IM0000042,2,2013-03-04 13:00:43,2
IM0000042,1,2013-02-19 09:53:03,1
IM0000042,3,2013-02-19 09:47:27,2
IM0000042,3,2013-02-19 07:20:24,2
IM0000042,6,2013-02-19 07:20:24,2
IM0000042,0,2013-02-19 07:20:24,2
IM0000042,3,2013-02-27 11:14:13,1
IM0000042,12,2013-01-28 15:53:33,2
IM0000042,12,2013-02-14 14:58:05,2
IM0000042,9,2013-01-24 10:24:10,2
IM0000042,0,2013-02-19 09:47:27,2
IM0000042,3,2013-01-24 10:24:10,2
IM0000042,3,2013-03-05 12:03:32,10
IM0000042,1,2013-02-27 11:14:13,1
IM0000042,7,2013-03-05 11:29:46,3
IM0000042,3,2013-02-28 08:58:25,2
IM0000042,3,2013-03-05 15:43:35,7
IM0000042,3,2013-02-27 12:33:45,2
IM0000042,0,2013-03-04 13:00:43,2
IM0000042,0,2013-03-05 07:31:24,10
IM0000042,1,2013-11-08 15:11:43,1
IM0000042,0,2013-11-08 15:11:43,1
IM0000042,3,2013-11-08 15:11:43,1
IM0000042,6,2013-04-29 12:57:03,3
IM0000042,12,2013-02-27 12:33:45,2
IM0000042,3,2013-03-12 13:54:23,7
IM0000042,5,2013-11-08 15:22:20,2
IM0000042,4,2013-11-08 15:22:20,2
IM0000042,0,2013-03-05 12:03:32,10
IM0000042,3,2013-03-05 11:55:34,10
IM0000042,1,2013-02-14 15:23:24,1
IM0000042,0,2013-02-27 11:14:13,1
IM0000042,0,2013-02-14 14:58:05,2
IM0000042,2,2013-03-05 07:31:24,10
IM0000045,3,2013-02-14 15:04:39,5
IM0000045,15,2013-01-30 15:37:14,3
IM0000045,3,2013-02-04 07:55:19,2
IM0000045,6,2013-02-07 15:20:50,5
IM0000045,6,2013-04-10 12:23:02,5
IM0000045,3,2013-01-31 12:14:08,5
IM0000045,3,2013-06-04 12:15:08,11
IM0000045,0,2013-02-14 15:04:39,5
IM0000045,3,2013-01-31 06:48:21,2
IM0000045,3,2013-04-10 12:23:02,5
IM0000045,0,2013-10-09 13:20:25,12
IM0000045,3,2013-10-09 13:20:25,12
IM0000045,2,2013-10-09 13:20:25,12
IM0000045,3,2013-03-19 15:05:25,11
IM0000045,3,2013-04-05 12:08:01,12
IM0000045,6,2013-10-23 09:12:52,11
IM0000045,0,2013-01-31 06:48:21,2
IM0000045,3,2013-02-04 08:31:59,12
IM0000045,6,2013-07-12 11:41:24,3
IM0000045,0,2013-01-31 12:14:08,5
IM0000045,0,2013-02-07 15:20:49,5
IM0000045,2,2013-01-31 13:49:56,2
IM0000045,1,2013-02-04 07:52:20,2
IM0000045,9,2013-03-19 15:32:14,11
IM0000045,3,2013-02-07 15:20:50,5
IM0000045,7,2013-01-31 06:48:51,2
IM0000045,0,2013-02-04 07:55:19,2
IM0000045,6,2013-01-31 12:14:08,5
IM0000045,7,2013-01-30 16:11:47,2
IM0000045,2,2013-01-31 06:48:21,2
IM0000045,3,2013-01-30 16:11:34,2
IM0000045,7,2013-08-27 08:43:13,11
IM0000045,3,2013-01-31 13:00:15,2
IM0000046,2,2013-02-01 12:43:21,2
IM0000046,2,2013-02-05 10:32:36,3
IM0000046,3,2013-02-01 12:48:42,2
IM0000046,7,2013-02-01 12:48:42,2
IM0000046,2,2013-10-21 11:16:09,2
IM0000046,2,2013-02-05 08:22:56,3
IM0000046,0,2013-10-09 13:21:27,12
IM0000046,3,2013-10-09 13:21:27,12
IM0000046,2,2013-10-09 13:21:27,12
IM0000046,0,2013-02-01 12:48:42,2
IM0000046,3,2013-02-01 08:06:56,2
IM0000046,7,2013-02-01 08:06:56,2
IM0000046,7,2013-02-01 09:46:33,2
IM0000046,6,2013-07-12 12:00:59,3
IM0000046,15,2013-01-31 16:27:22,8
IM0000047,2,2013-02-04 13:47:21,2
IM0000047,3,2013-02-04 14:21:48,2
IM0000047,1,2013-02-04 15:06:56,1
IM0000047,7,2013-02-04 13:42:43,2
IM0000047,15,2013-02-04 13:38:29,3
IM0000047,2,2013-02-04 14:21:48,2
IM0000047,3,2013-11-12 11:46:11,2
IM0000047,0,2013-11-12 11:46:11,2
IM0000047,2,2013-11-12 11:46:11,2
IM0000047,1,2013-04-29 12:17:07,3
IM0000047,6,2013-11-12 12:38:51,1
IM0000047,3,2013-02-04 13:42:43,2
IM0000047,2,2013-02-04 13:42:43,2
IM0000047,3,2013-11-08 15:18:55,1
IM0000047,0,2013-11-08 15:18:55,1
IM0000047,2,2013-11-08 15:24:11,2
IM0000047,3,2013-11-08 15:24:11,2
IM0000047,1,2013-02-13 11:14:33,1
IM0000047,0,2013-02-04 14:21:48,2
IM0000047,1,2013-09-18 14:35:45,1
IM0000048,7,2013-02-06 13:10:52,3
IM0000048,3,2013-02-06 13:10:52,3
IM0000048,2,2013-02-06 15:15:03,3
IM0000048,6,2013-10-17 13:54:33,13
IM0000048,6,2013-10-17 12:22:44,13
IM0000048,17,2013-10-17 12:22:44,13
IM0000048,3,2013-10-17 12:22:44,13
IM0000048,13,2013-02-06 13:10:52,3
IM0000048,2,2013-02-06 15:22:49,3
IM0000048,2,2013-02-06 13:10:52,3
IM0000048,4,2013-10-17 14:00:31,13
IM0000048,5,2013-02-06 15:23:11,3
IM0000048,15,2013-02-06 13:07:45,3
IM0000048,18,2013-02-06 13:10:52,3
IM0000048,4,2013-02-06 15:23:11,3
IM0000049,6,2013-05-15 11:22:01,14
IM0000049,3,2013-07-05 10:48:14,15
IM0000049,3,2013-05-14 12:25:23,16
IM0000049,3,2013-07-05 07:12:19,17
IM0000049,0,2013-02-08 09:47:59,17
IM0000049,2,2013-09-16 13:54:32,15
IM0000049,0,2013-05-14 11:29:34,14
IM0000049,8,2013-02-08 09:52:43,17
IM0000049,6,2013-02-18 12:02:42,15
IM0000049,0,2013-05-27 08:48:47,14
IM0000049,7,2013-07-05 13:36:47,15
IM0000049,3,2013-05-27 10:01:22,15
IM0000049,2,2013-03-19 17:52:17,15
IM0000049,0,2013-07-05 07:12:19,17
IM0000049,6,2013-04-09 08:52:24,17
IM0000049,2,2013-05-14 08:30:15,15
IM0000049,3,2013-05-15 11:28:36,15
IM0000049,0,2013-05-15 11:22:01,14
IM0000049,6,2013-10-03 08:53:30,15
IM0000049,6,2013-08-19 13:03:50,17
IM0000049,0,2013-05-15 07:35:44,16
IM0000049,6,2013-03-19 11:12:28,17
IM0000049,6,2013-07-03 13:39:25,15
IM0000049,2,2013-09-04 10:08:33,15
IM0000049,0,2013-05-22 09:01:20,15
IM0000049,6,2013-04-12 07:38:45,15
IM0000049,7,2013-10-17 13:14:21,15
IM0000049,6,2013-10-17 08:41:53,15
IM0000049,3,2013-10-17 08:41:53,15
IM0000049,0,2013-10-17 14:11:09,15
IM0000049,2,2013-10-17 13:14:21,15
IM0000049,3,2013-10-17 14:11:09,15
IM0000049,3,2013-10-17 13:14:21,15
IM0000049,2,2013-10-17 14:11:09,15
IM0000049,3,2013-07-03 13:39:25,15
IM0000049,3,2013-05-15 07:35:44,16
IM0000049,2,2013-10-11 11:42:53,15
IM0000049,6,2013-05-27 08:48:47,14
IM0000049,6,2013-05-21 11:15:36,14
IM0000049,6,2013-05-22 09:01:20,15
IM0000049,3,2013-07-04 12:23:19,14
IM0000049,3,2013-02-08 09:49:41,15
IM0000049,0,2013-05-14 08:30:15,15
IM0000049,6,2013-07-05 07:12:19,17
IM0000049,0,2013-07-03 13:39:24,15
IM0000049,2,2013-08-05 11:33:04,15
IM0000049,2,2013-08-05 10:17:37,15
IM0000049,0,2013-10-17 14:16:51,14
IM0000049,6,2013-10-17 14:16:51,14
IM0000049,3,2013-10-17 14:22:27,16
IM0000049,4,2013-10-17 15:40:25,16
IM0000049,5,2013-10-17 15:40:26,16
IM0000049,3,2013-05-15 10:53:00,14
IM0000049,3,2013-05-22 09:01:20,15
IM0000049,3,2013-05-15 11:22:01,14
IM0000049,6,2013-05-14 11:29:34,14
IM0000049,2,2013-05-27 11:40:46,15
IM0000049,15,2013-02-08 09:47:30,17
IM0000049,2,2013-05-15 07:35:44,16
IM0000049,3,2013-05-14 08:30:15,15
IM0000049,7,2013-02-08 12:58:54,15
IM0000049,6,2013-04-26 15:39:37,15
IM0000049,3,2013-05-22 11:58:53,14
IM0000049,13,2013-07-05 13:36:47,15
IM0000049,3,2013-05-27 08:48:47,14
IM0000053,15,2013-02-18 10:59:55,18
IM0000053,6,2013-02-18 11:02:06,18
IM0000053,5,2013-02-21 07:12:50,18
IM0000053,17,2013-12-04 13:58:23,19
IM0000053,4,2013-12-04 14:00:10,19
IM0000053,0,2013-12-04 13:58:23,19
IM0000053,4,2013-02-21 07:12:50,18
IM0000053,7,2013-02-18 11:02:06,18
IM0000055,0,2013-05-22 14:47:58,5
IM0000055,3,2013-04-05 12:08:56,12
IM0000055,2,2013-02-19 14:23:07,2
IM0000055,7,2013-06-25 09:06:59,2
IM0000055,11,2013-05-22 14:47:58,5
IM0000055,0,2013-09-03 14:43:18,2
IM0000055,1,2013-03-04 10:59:36,1
IM0000055,3,2013-02-19 14:30:35,12
IM0000055,3,2013-02-19 14:45:54,5
IM0000055,0,2013-02-19 14:23:07,2
IM0000055,2,2013-12-17 12:38:05,2
IM0000055,0,2013-05-22 11:06:03,5
IM0000055,7,2013-02-19 11:02:49,2
IM0000055,3,2013-03-19 15:07:35,11
IM0000055,2,2013-10-23 09:49:46,4
IM0000055,15,2013-02-19 10:52:19,3
IM0000055,6,2013-07-15 12:16:46,3
IM0000055,2,2013-06-25 09:06:59,2
IM0000055,3,2013-05-22 14:51:15,4
IM0000055,2,2013-06-07 09:12:48,2
IM0000055,0,2013-06-07 09:12:48,2
IM0000055,3,2013-09-17 12:44:42,2
IM0000055,2,2013-09-17 12:44:42,2
IM0000055,0,2013-09-17 12:44:42,2
IM0000055,3,2013-02-19 14:23:07,2
IM0000055,7,2013-11-04 11:48:21,2
IM0000055,6,2013-11-04 11:48:21,2
IM0000055,0,2013-11-04 11:48:21,2
IM0000055,1,2013-11-04 12:49:34,1
IM0000055,3,2013-11-04 11:48:21,2
IM0000055,3,2013-06-17 06:02:38,2
IM0000055,13,2013-09-18 08:09:12,2
IM0000055,7,2013-09-18 08:09:12,2
IM0000055,6,2013-09-20 11:53:48,2
IM0000055,3,2013-04-05 13:02:33,5
IM0000055,3,2013-06-07 09:12:48,2
IM0000055,0,2013-05-22 14:51:15,4
IM0000055,3,2013-05-22 11:06:03,5
IM0000055,1,2013-11-08 15:20:31,1
IM0000055,1,2013-02-19 10:54:29,3
IM0000055,2,2013-12-09 16:51:56,2
IM0000055,8,2013-02-19 10:56:00,2
IM0000055,3,2013-02-19 11:02:36,2
IM0000055,2,2013-12-03 10:11:16,2
IM0000055,13,2013-12-03 10:09:15,2
IM0000055,0,2013-12-03 08:53:20,1
IM0000055,6,2013-12-03 08:53:20,1
IM0000055,3,2013-12-03 10:01:14,2
IM0000055,7,2013-12-03 10:09:15,2
IM0000055,3,2013-06-25 09:06:59,2
IM0000055,5,2013-12-23 13:04:35,2
IM0000055,4,2013-12-23 13:04:35,2
IM0000056,1,2013-02-21 14:27:25,1
IM0000056,7,2013-02-21 14:27:25,1
IM0000056,6,2013-02-20 09:40:10,2
IM0000056,1,2013-02-20 09:16:28,1
IM0000056,3,2013-02-21 14:27:25,1
IM0000056,0,2013-02-20 09:40:10,2
IM0000056,0,2013-11-08 13:55:34,1
IM0000056,3,2013-11-08 13:55:34,1
IM0000056,4,2013-11-08 13:57:16,2
IM0000056,5,2013-11-08 13:57:16,2
IM0000056,1,2013-11-08 13:55:34,1
IM0000056,15,2013-02-20 09:14:39,1
IM0000057,6,2013-10-31 10:50:44,7
IM0000057,7,2013-02-26 11:20:33,8
IM0000057,2,2013-03-04 14:24:19,7
IM0000057,15,2013-02-25 15:03:55,8
IM0000057,6,2013-03-05 15:15:11,7
IM0000057,6,2013-03-19 12:47:44,7
IM0000057,6,2013-05-23 08:02:08,7
IM0000057,2,2013-03-01 12:55:03,20
IM0000057,6,2013-06-27 11:32:00,7
